name,mjd,freq,bw,tobs,dt,df,betaeta,betaetaerr
t161107_213901.zp.dynspec,57699.902488508764,1369.0,204.25,6449.99,30.0,0.25,7134.962388419459,1315.6275600375648
t161108_061411.zp.dynspec,57700.26024306357,1369.0,204.25,9719.98,30.0,0.25,14371.043536281953,4029.5306055435135
t161108_211111.zp.dynspec,57700.88315981337,1369.0,204.25,6329.99,30.0,0.25,10760.505641296932,1955.0179840812054
t161109_060912.zp.dynspec,57701.256770828666,1369.0,204.25,6539.99,30.0,0.25,10657.583745691594,4962.111347887163
t161110_051122.zp.dynspec,57702.216608762006,1369.0,204.25,6149.99,30.0,0.25,15809.296049101169,6480.308351791858
t161111_222242.zp.dynspec,57703.93298613757,1369.0,204.25,3839.99,60.0,0.25,13668.077233049346,5846.50064319907
t161112_041612.zp.dynspec,57704.178298579405,1369.0,204.25,6029.99,30.0,0.25,19647.11492382325,8208.987634110475
t161113_210812.zp.dynspec,57705.881076357364,1369.0,204.25,6479.98,30.0,0.25,9560.713720932687,3533.3947957986193
t161114_025011.zp.dynspec,57706.118749911875,1369.0,204.25,3840.01,60.0,0.25,9293.88862023558,4655.868922613591
w040610_094250.rf.pcm.dynspec,53166.40520842623,1435.0,227.0,1919.99,60.0,1.0,2444.1279529219883,1101.6242943511706
w040612_092251.rf.pcm.dynspec,53168.39131948327,1435.0,227.0,1920.0,60.0,1.0,2293.6683665243045,833.6619077933788
w040625_121547.rf.pcm.dynspec,53181.51145828998,1432.5,232.0,3839.99,60.0,1.0,1080.4031222077047,129.11884033165202
w040717_071553.rf.pcm.dynspec,53203.30324077553,1435.0,227.0,1499.99,60.0,1.0,1525.1743743632308,427.17588100922006
w040724_044217.rf.pcm.dynspec,53210.19652785593,1434.5,228.0,3839.98,60.0,1.0,3324.947426244836,780.3817206019683
w040810_044538.rf.pcm.dynspec,53227.19884276688,1432.5,232.0,3839.98,60.0,1.0,3594.4606341109416,1103.1642247757197
w040831_091932.rf.pcm.dynspec,53248.389004742334,1434.5,228.0,3839.99,60.0,1.0,2580.5158622427734,591.2988048789532
w041106_003035.rf.pcm.dynspec,53315.02175937867,1415.5,188.0,3779.98,60.0,1.0,3319.8824369314075,2234.2164655427177
w050104_191836.rf.pcm.dynspec,53374.80509261017,1413.0,193.0,3839.99,60.0,1.0,6582.957544363658,2870.525279727348
w050107_210813.rf.pcm.dynspec,53377.88125008463,1413.0,193.0,3839.98,60.0,1.0,612.4863426243312,37.498845283896415
w050217_143403.rf.pcm.dynspec,53418.60752329048,1414.5,190.0,3839.99,60.0,1.0,7324.172425470075,2136.445376536131
w050323_125026.rf.pcm.dynspec,53452.535532585076,1413.5,192.0,3839.98,60.0,1.0,2177.035207015493,413.3769959767069
w050526_130814.rf.pcm.dynspec,53516.547916773176,1413.5,192.0,3839.99,60.0,1.0,466.5143134988383,42.14078805752336
